epoch,train_total_loss,train_heatmap_loss,train_coordinate_loss,train_structure_loss,train_adjacent_loss,train_pair_loss,train_order_loss,train_class_loss,mean_error_px,median_error_px,p95_error_px,mean_error_image_diag_pct,pck_0.5pct_image_diag,pck_1pct_image_diag,pck_2pct_image_diag,class_accuracy,backbone_lr,head_lr,seconds
11,0.17162698685703143,0.1602657218004616,0.0009562901186783024,0.0008000992509064226,0.0010549467340649538,0.0009015833739269997,1.0754289203913698e-05,0.0019816676495780406,7.63305899347724,2.1300435066223145,29.844654083251953,0.3987521946732385,0.8484315965205167,0.9427115367718126,0.9744310693260698,0.998330550918197,9.570751977933963e-05,0.00028712255933801883,31.746651554480195
12,0.17978038481423553,0.16706163960863168,0.0010827010760615042,0.0008691354116923373,0.0011861223783212857,0.0009062976050059455,2.0924656779807008e-05,0.0015346305051320037,7.208650440775011,2.0530896186828613,29.018402099609375,0.38598068870776364,0.8545821984008435,0.9440295228890255,0.9744310693260698,0.998330550918197,9.418975200444465e-05,0.00028256925601333394,31.786031724885106
13,0.16957655926825296,0.15696132476900665,0.0010716833238175114,0.0008964194280003578,0.0012062947219893547,0.0009631490544743941,2.163668524561627e-05,0.0010556125305068325,6.512111863605996,2.009653329849243,23.96749496459961,0.35042100249668984,0.8740883929355944,0.9562428609085317,0.9810209999121342,0.998330550918197,9.245954280948111e-05,0.0002773786284284433,31.852055901661515
14,0.15495625096307675,0.14435949942595522,0.0008969518141230752,0.0007482213140334147,0.0009886646449801997,0.0008423603467748199,5.904390414337247e-06,0.0013078971647880447,6.780724738487137,1.999868392944336,26.173877716064453,0.3611820464715643,0.8662683419734646,0.9516738423688604,0.9787364906422986,0.998330550918197,9.052570894390712e-05,0.00027157712683172135,31.70474455319345
15,0.16142741895057786,0.15031323980697445,0.0009245257586909747,0.0008544433389751005,0.001114656328892624,0.0009796299961802196,1.6130818526299908e-05,0.0016003343420968928,5.912606546131249,1.945328950881958,20.692182540893555,0.325993349652043,0.8835778929795273,0.9630963887180388,0.9854142869695106,0.998330550918197,8.839810478182727e-05,0.0002651943143454818,32.51113625057042
16,0.1499831970308868,0.13994954736299917,0.0008380950672853685,0.0007871353480650086,0.0010227790261408917,0.0009091748728115164,1.4966812056922157e-05,0.0007842724591913358,5.660090825923475,1.947352647781372,19.693065643310547,0.3218493902974114,0.8859502679905105,0.9649415692821369,0.9857657499341007,0.998330550918197,8.608757210636101e-05,0.00025826271631908303,32.19690788909793
17,0.1407639821860152,0.13140677786628965,0.0007846457318035544,0.0006967704853003609,0.0009104243322262461,0.0007981693234399591,1.0537551338849982e-05,0.0011720642657347129,6.254412792691209,1.9340484142303467,21.897014617919922,0.34219018800210715,0.8800632633336262,0.9620419998242685,0.9818996573236095,0.998330550918197,8.360588486240105e-05,0.00025081765458720315,32.549596497789025
18,0.1207641946597838,0.11394232375101304,0.0005586615937407798,0.0005748442777524322,0.0007216260534002852,0.0007071184825716199,9.47847893514054e-06,0.0008556578360812765,5.654730004086853,1.9037630558013916,19.968360900878906,0.31536734846042563,0.8917494069062473,0.9659080924347597,0.9857657499341007,0.998330550918197,8.096568915928898e-05,0.0002428970674778669,32.181946851313114
19,0.13303411489641162,0.12415859711841798,0.0007384741591932384,0.0006910757150199317,0.0009236173453399728,0.0007634961085630135,1.091011193200526e-06,0.0010862663178376748,5.5905481683282305,1.8931939601898193,18.991613388061523,0.31242130385364847,0.8963184254459187,0.9684561989280379,0.9854142869695106,0.998330550918197,7.818043882914089e-05,0.00023454131648742264,32.52097658254206
20,0.14014669896011622,0.13079611390409335,0.0007830828979191645,0.0007244927790606211,0.0009621363206976421,0.0008086971971403126,4.0772900345627034e-06,0.0007077063053426608,5.622362684151627,1.903880000114441,20.632923126220703,0.3133593663686187,0.890695018012477,0.9661716896582022,0.9859414814163957,0.998330550918197,7.52643268692027e-05,0.00022579298060760808,31.966441562399268
21,0.13804079686671916,0.12925216104363052,0.0007315612152959942,0.0007058562379671444,0.000901522039039008,0.0008406105170905275,1.4560256550140994e-05,0.0006131198204738993,5.243673860096096,1.8753340244293213,18.036514282226562,0.29834480293048804,0.9020296986205079,0.9713557683859063,0.9886653193919691,0.998330550918197,7.223221311758962e-05,0.00021669663935276883,32.271971659734845
22,0.13048170412510213,0.12139408531743036,0.0007579834253730541,0.0007179053721647762,0.0009639826365484213,0.0007844736646290238,2.8597427905917587e-06,0.000719750850972995,5.230135844799612,1.852331280708313,18.084365844726562,0.29523117200922994,0.9032598189965733,0.9737281433968895,0.9887531851331166,0.998330550918197,6.909954853095718e-05,0.00020729864559287153,32.090595945715904
23,0.12463808699812688,0.11709070216182252,0.0006311678845750194,0.0005959202396080003,0.0007435188605778025,0.0007472026631609917,0.0,0.00043866290173060456,5.104118487849804,1.8371765613555908,18.135305404663086,0.29400131123301304,0.8998330550918197,0.9715314998682014,0.9891046480977067,0.998330550918197,6.588229644996792e-05,0.00019764688934990372,31.927999267354608
24,0.11533924433547006,0.10810403651754621,0.0005974536286142301,0.0006110102166159367,0.0007742407221779962,0.0007414741517031486,7.238028354575517e-06,0.00038651303506233325,5.189057011795886,1.8300933837890625,18.139074325561523,0.294528192647892,0.9027326245496881,0.9717072313504964,0.9892803795800018,0.998330550918197,6.259685125376639e-05,0.00018779055376129917,32.31319080479443
25,0.12566063311738027,0.11772909697512506,0.00065264302637087,0.0006695991705014358,0.0008584454476925164,0.0007932300722016625,1.2037088491127525e-05,0.0006590747917202157,5.14509546681705,1.8244491815567017,17.66147232055664,0.2916231725848722,0.9062472541955892,0.9728494859854143,0.9885774536508215,0.998330550918197,5.925995481798106e-05,0.00017777986445394314,31.70341514982283
26,0.13009347546268518,0.1221034610775155,0.0006639395478102838,0.0006538952379421868,0.0008261396244666736,0.0008001707192562836,3.870992681903528e-06,0.0004282772121295123,4.9498266874429655,1.8323001861572266,17.209367752075195,0.284484553011362,0.9075652403128021,0.9741674721026272,0.989983305509182,0.998330550918197,5.5888611201963536e-05,0.0001676658336058906,31.60789972357452
27,0.11226186964293601,0.10581130775767313,0.0005285955832707106,0.00056485841862372,0.0006931798141548069,0.000727561673864355,0.0,0.0003488953684417295,4.996000822170503,1.8176257610321045,17.46004295349121,0.28768892039572186,0.905720059748704,0.9725858887619717,0.9888410508742641,0.998330550918197,5.25e-05,0.00015749999999999998,31.509219639003277
28,0.11575422047729224,0.10808351331613433,0.0006359381343788979,0.0006413535037878114,0.0008173573091560581,0.0007504829907343841,3.7649705428892456e-05,0.00028618750437884265,4.943464284685655,1.806334376335144,17.153106689453125,0.2821658261523141,0.9102012125472279,0.9743432035849222,0.9897197082857394,0.998330550918197,4.911138879803647e-05,0.00014733416639410937,31.788790663704276
29,0.12042855933098726,0.11272576283401167,0.0006362148253148763,0.0006546477039515132,0.0008146356812573339,0.0008244328528747593,0.0,0.00031353953018994397,5.081951046700401,1.7950221300125122,17.387317657470703,0.2889231806984536,0.9058079254898516,0.9716193656093489,0.9895439768034443,1.0,4.574004518201896e-05,0.00013722013554605685,32.09691981598735
30,0.11187014865203643,0.10498807138540375,0.0005638927830429091,0.000609503493277015,0.000758762882520694,0.0007670734722895259,0.0,0.00024142105814436792,4.766312513564567,1.7801504135131836,16.976688385009766,0.2773968088498301,0.9091468236534576,0.9746068008083648,0.9908619629206572,1.0,4.2403148746233606e-05,0.0001272094462387008,32.02849887497723
31,0.10567792767370252,0.099064912174789,0.0005433727396015917,0.0005619822514348362,0.000722068803824327,0.0006698261467661237,0.0,0.0005532448560419217,4.815139640000396,1.7781625986099243,16.66080665588379,0.2782922697681942,0.9117827958878834,0.9749582637729549,0.9905983656972147,0.998330550918197,3.911770355003209e-05,0.00011735311065009625,31.74232909269631
32,0.10894460640322993,0.10307285525429417,0.0004803228838054437,0.0005185795180552023,0.0006479454041511135,0.0006486893587247272,0.0,0.00031363229516526343,4.798671412869854,1.7769420146942139,16.524946212768555,0.2769132497695362,0.912222124593621,0.9767155785959054,0.9903347684737721,0.998330550918197,3.590045146904283e-05,0.00010770135440712849,32.33417781814933
33,0.10566082019621217,0.09940803659633851,0.0005137054983388738,0.0005454806701942597,0.0006862317214385462,0.0006596058460352548,2.2415232411782505e-05,0.0002476606570499044,4.966996757678413,1.776226282119751,17.23702621459961,0.28457850048192096,0.9081803005008348,0.9730252174677093,0.9891046480977067,0.998330550918197,3.27677868824104e-05,9.830336064723119e-05,32.322540901601315
34,0.10536417344086607,0.09931272331257941,0.0004989037250863834,0.0005221513959146302,0.0006534169464122872,0.0006514315732794118,6.722859299617071e-08,0.00018109234286026215,4.843865687650147,1.77312171459198,17.374366760253906,0.2803755451995903,0.9094104208769,0.9738160091380371,0.9896318425445919,0.998330550918197,2.973567313079732e-05,8.920701939239195e-05,32.24317050911486
35,0.09898948554002063,0.0934582919302121,0.0004509641591321782,0.0004950263225932567,0.000606645033924355,0.0006390126601589555,0.0,0.00031499270821960877,4.705346603777926,1.7623330354690552,16.55234146118164,0.2739244645093195,0.9124857218170636,0.9761883841490203,0.9909498286618048,0.998330550918197,2.6819561170859132e-05,8.045868351257738e-05,32.1588021479547
36,0.09994177803607054,0.09410521251634812,0.000471275907278743,0.0005052798840833802,0.0006305018999830256,0.0006321334148081623,1.944519143263009e-06,0.0011324674730569544,4.6599332607281605,1.7615338563919067,16.197275161743164,0.27170548545686285,0.9131007820050963,0.9766277128547579,0.9911255601440998,0.998330550918197,2.403431084071102e-05,7.210293252213306e-05,31.81202290765941
37,0.11017673042878298,0.10363271108395616,0.0005258098129891384,0.0005956938987086252,0.0007272759086819707,0.0007735197784864462,0.0,0.000945335542651969,4.748353111335818,1.761487603187561,16.797317504882812,0.2746302568179519,0.9128371847816537,0.9763641156313153,0.9897197082857394,1.0,2.1394115137598964e-05,6.418234541279688e-05,32.33323597535491
38,0.10562023158434411,0.09953020827870973,0.0005043814176837848,0.0004996392903783896,0.0006349624997877162,0.000604800646714735,3.5892015814528683e-06,0.00046929884964311627,4.670230680208906,1.7599917650222778,16.76273536682129,0.2723229275939919,0.9129250505228012,0.9759247869255777,0.9910376944029523,0.998330550918197,1.8912427893638996e-05,5.6737283680916976e-05,32.251397674903274
39,0.10251637863021501,0.09624981376486764,0.0005125202054918652,0.0005585426410568327,0.0006925314353306739,0.000705606372154672,2.975001337636315e-06,0.00024276174290079465,4.650936431698838,1.740782380104065,16.242460250854492,0.2705354187937134,0.9144187681223092,0.9764519813724629,0.990159036991477,0.998330550918197,1.6601895218172737e-05,4.9805685654518203e-05,31.959210500121117
40,0.0990116397889567,0.09341410851814377,0.00046266682944457295,0.0004773487236094989,0.0005943403418608744,0.0006005951608400005,0.0,0.00016163835223291962,4.6519862913872165,1.7538968324661255,16.230627059936523,0.2708095485074615,0.9144187681223092,0.9764519813724629,0.9905983656972147,1.0,1.4474291056092887e-05,4.342287316827865e-05,32.47431909292936
41,0.09814830481166571,0.0925472769099222,0.00045915138801153174,0.000493412824268912,0.0006278063478866513,0.0005981432049351574,3.33426163399028e-07,0.000226878993947741,4.648483113764861,1.7538487911224365,16.365299224853516,0.2704639935273033,0.9148580968280468,0.976803444337053,0.990159036991477,0.998330550918197,1.254045719051889e-05,3.762137157155666e-05,32.75001804344356
42,0.10281928712633294,0.09675468808748353,0.0004955474914438551,0.0005450780916644234,0.0006758514750735755,0.0006905078140257949,0.0,0.0001896762512099575,4.6047156323827645,1.7533568143844604,16.226240158081055,0.26899656043138837,0.9164396801687023,0.9771549073016431,0.9909498286618048,0.998330550918197,1.0810247995555357e-05,3.243074398666607e-05,32.28365773148835
43,0.09637733118634828,0.090867135831168,0.0004476527060368951,0.0005043967115417332,0.0006275924314534895,0.0006325458665050461,4.183647754064328e-06,0.00024873878754360577,4.662010515197573,1.7464642524719238,16.47394371032715,0.27167111652826165,0.914243036640014,0.9765398471136104,0.9905983656972147,0.998330550918197,9.292480220660373e-06,2.787744066198112e-05,32.58561745658517
44,0.09520730911426141,0.08989045685026008,0.00043270477211811175,0.00047828973734974334,0.0005941764667997478,0.0006040049926705764,0.0,0.0003322564380269655,4.572627695375695,1.7513608932495117,16.117183685302734,0.2675241907739338,0.9174940690624726,0.9776821017485282,0.9906862314383622,0.998330550918197,7.994888062511324e-06,2.398466418753397e-05,32.18709268420935
45,0.1001966014819246,0.09434029654088155,0.0004766422557942963,0.0005260228809021728,0.0006656275576793812,0.0006440303162966763,0.0,0.0003783541246199272,4.639542716079694,1.747603178024292,16.216703414916992,0.2693406522149,0.915736754239522,0.9771549073016431,0.9905104999560671,1.0,6.9240837533113805e-06,2.077225125993414e-05,32.088861506432295
46,0.09949180221473666,0.09357468427067071,0.00048329923375719553,0.0005295825576980297,0.0006587435532374387,0.0006617947865251295,8.361666171457356e-06,0.00024959927713367303,4.635331392983529,1.7333320379257202,16.2723331451416,0.27004082272214125,0.9156488884983744,0.976979175819348,0.9911255601440998,1.0,6.0855238663699285e-06,1.8256571599109783e-05,32.28803432174027
47,0.09466384298784632,0.08943991163666819,0.00042442090294494386,0.00047997852974295826,0.0005920580022601069,0.0006131650613535615,0.0,0.00019764963170172464,4.619622574440428,1.7415179014205933,16.258747100830078,0.26835345830792484,0.91723047183903,0.9766277128547579,0.9905104999560671,0.998330550918197,5.4834815106556985e-06,1.6450444531967094e-05,32.192508555948734
48,0.10085412733991381,0.09494493691854074,0.00048445826552113075,0.0005246181291869093,0.0006459196488386099,0.0006721943254503881,0.0,0.00015371807024512494,4.615302301321302,1.7347878217697144,16.1052303314209,0.26881803277854405,0.915912485721817,0.9773306387839381,0.9908619629206572,0.998330550918197,5.121024556012958e-06,1.5363073668038875e-05,32.24591768719256
49,0.10011228299896482,0.09417268644336244,0.00048614746741753754,0.0005163924807918744,0.0006458887987783258,0.0006402672971861148,6.839412454725571e-06,0.00045336992807791266,4.6100916314232485,1.7375127077102661,16.212907791137695,0.2686607100423479,0.9158246199806696,0.9767155785959054,0.9912134258852473,0.998330550918197,5e-06,1.4999999999999999e-05,31.82292539253831
50,0.10017649451611747,0.09465401294365736,0.00045087601182798684,0.0004902206657251054,0.0006069798542278438,0.0006224357852594219,0.0,0.00033280085509931537,4.601267844429797,1.7368205785751343,16.17434310913086,0.267958893478445,0.91758193480362,0.9775942360073807,0.9904226342149196,1.0,5e-06,1.4999999999999999e-05,32.412256952375174
